ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
597,0,590,0,PLATINUM_III,51,13,9968,206,0,201,0,PLATINUM_III,76,12,8847,306,0,278,0,PLATINUM_II,55,12,9000,98,0,90,0,PLATINUM_II,0,11,8230,110,0,120,0,PLATINUM_III,16,9,5872,59,0,32,0,PLATINUM_II,8,13,10719,170,0,158,0,PLATINUM_II,42,11,8322,591,0,574,0,PLATINUM_II,38,14,11591,89,0,83,0,PLATINUM_II,49,12,9319,148,0,146,0,PLATINUM_I,0,10,6127
230,0,208,0,PLATINUM_II,4,17,16999,160,0,159,0,PLATINUM_IV,0,15,14426,306,0,278,0,PLATINUM_II,55,16,16200,187,0,167,0,PLATINUM_I,44,16,15170,89,0,74,0,PLATINUM_III,71,13,11094,201,0,206,0,PLATINUM_III,44,16,14724,37,0,36,0,PLATINUM_II,25,15,14033,37,0,41,0,GOLD_I,38,15,14355,322,0,354,0,PLATINUM_III,21,10,6401,396,0,393,0,PLATINUM_II,0,13,10408
160,0,126,0,PLATINUM_II,47,17,17130,202,0,194,0,PLATINUM_II,52,17,16480,306,0,278,0,PLATINUM_II,55,14,12824,236,0,235,0,PLATINUM_II,23,15,14181,99,0,86,0,PLATINUM_II,0,13,10919,466,0,464,0,PLATINUM_II,0,14,12979,184,0,165,0,PLATINUM_II,16,13,10810,23,0,29,0,PLATINUM_IV,75,15,13823,308,0,281,0,PLATINUM_II,0,14,11462,396,0,393,0,PLATINUM_II,0,12,8943
332,0,337,0,PLATINUM_II,30,14,11904,296,0,304,0,PLATINUM_II,72,14,12996,306,0,278,0,PLATINUM_II,55,16,15428,95,0,105,0,PLATINUM_IV,0,15,13263,15,0,12,0,PLATINUM_II,75,11,7775,865,0,862,0,PLATINUM_I,98,17,17607,1029,0,1010,0,PLATINUM_I,78,14,12836,266,0,257,0,PLATINUM_II,39,15,13216,327,0,314,0,PLATINUM_II,45,14,11892,64,0,41,0,PLATINUM_II,61,13,11114
74,0,66,0,PLATINUM_III,10,16,14785,94,0,103,0,PLATINUM_II,84,14,11929,306,0,278,0,PLATINUM_II,55,12,9377,296,0,304,0,PLATINUM_II,72,13,11328,308,0,273,0,PLATINUM_I,53,13,11253,152,0,147,0,PLATINUM_II,75,14,12815,109,0,88,0,PLATINUM_II,29,14,12081,136,0,126,0,PLATINUM_III,46,15,13737,95,0,86,0,PLATINUM_III,18,14,12965,44,0,39,0,PLATINUM_II,83,14,11652
39,0,29,0,PLATINUM_II,65,16,15484,147,0,149,0,PLATINUM_I,22,15,14170,143,0,126,0,DIAMOND_IV,50,17,16817,143,0,141,0,DIAMOND_IV,6,15,14510,317,0,290,0,PLATINUM_II,80,13,11416,28,0,28,0,PLATINUM_I,53,15,13628,326,0,301,0,PLATINUM_II,82,14,11547,217,0,216,0,PLATINUM_II,0,16,15318,273,0,271,0,DIAMOND_IV,16,14,12472,493,0,527,0,PLATINUM_II,19,12,9143
67,0,58,0,GOLD_I,75,17,16538,233,0,229,0,PLATINUM_IV,55,13,11284,372,0,363,0,PLATINUM_III,51,14,12641,117,0,83,0,PLATINUM_IV,33,14,11862,170,0,194,0,GOLD_I,100,13,10659,156,0,151,0,PLATINUM_IV,83,13,11192,141,0,137,0,PLATINUM_IV,54,12,9513,43,0,33,0,PLATINUM_IV,7,14,11527,230,0,224,0,PLATINUM_II,13,12,9138,59,0,67,0,GOLD_II,11,11,8257
25,0,23,0,GOLD_I,100,17,18047,175,0,168,0,PLATINUM_IV,57,18,18694,40,0,33,0,GOLD_I,3,18,23222,76,0,100,0,PLATINUM_III,0,18,18399,84,0,49,0,PLATINUM_II,34,16,16127,43,0,33,0,PLATINUM_IV,7,16,15410,149,0,172,0,PLATINUM_IV,21,16,14876,72,0,66,0,PLATINUM_IV,42,16,16410,230,0,224,0,PLATINUM_II,13,16,14958,59,0,67,0,GOLD_II,11,14,12726
83,0,67,0,PLATINUM_III,79,18,27077,220,0,244,0,PLATINUM_II,46,18,21368,62,0,63,0,PLATINUM_II,25,18,25159,90,0,95,0,PLATINUM_II,39,18,21482,25,0,38,0,PLATINUM_II,44,18,21472,196,0,184,0,PLATINUM_III,90,18,22769,105,0,106,0,PLATINUM_II,21,18,20096,386,0,367,0,PLATINUM_II,84,18,20780,230,0,224,0,PLATINUM_II,13,18,19190,186,0,175,0,PLATINUM_II,58,16,15831
151,0,122,0,PLATINUM_IV,54,14,12861,147,0,98,0,GOLD_I,100,16,15754,59,0,50,0,GOLD_I,100,14,13013,175,0,158,0,PLATINUM_IV,43,14,11874,367,0,365,0,PLATINUM_II,96,13,10841,141,0,136,0,PLATINUM_IV,4,14,12147,196,0,181,0,PLATINUM_IV,47,12,9398,145,0,151,0,GOLD_III,25,13,10273,230,0,224,0,PLATINUM_II,13,12,9113,27,0,22,0,GOLD_I,25,11,7587
117,0,103,0,PLATINUM_II,41,18,21575,54,0,56,0,PLATINUM_III,71,18,22582,85,0,63,0,PLATINUM_III,45,17,18334,52,0,57,0,PLATINUM_III,91,18,21988,27,0,23,0,PLATINUM_IV,88,18,19287,111,0,98,0,PLATINUM_III,50,17,18151,254,0,245,0,PLATINUM_II,72,18,21374,476,0,455,0,PLATINUM_II,0,18,18414,230,0,224,0,PLATINUM_II,13,17,18047,250,0,238,0,PLATINUM_II,47,17,17067
223,0,217,0,PLATINUM_III,61,17,17059,174,0,166,0,PLATINUM_II,37,16,15611,442,0,423,0,PLATINUM_II,30,16,16199,59,0,73,0,PLATINUM_II,98,15,14327,288,0,300,0,PLATINUM_II,0,15,13276,95,0,90,0,PLATINUM_II,36,14,12903,49,0,62,0,PLATINUM_III,92,15,14022,208,0,229,0,PLATINUM_II,69,16,15852,61,0,87,0,PLATINUM_II,0,15,13944,30,0,26,0,PLATINUM_III,8,13,10869
220,0,210,0,PLATINUM_II,27,13,10217,37,0,25,0,PLATINUM_II,86,10,6869,16,0,18,0,PLATINUM_II,30,12,8759,38,0,38,0,PLATINUM_I,81,11,7948,69,0,66,0,PLATINUM_III,78,10,7032,137,0,117,0,PLATINUM_II,15,10,6655,146,0,139,0,PLATINUM_I,28,10,6175,416,0,407,0,PLATINUM_III,10,7,3946,61,0,87,0,PLATINUM_II,0,8,4688,442,0,412,0,PLATINUM_I,46,8,4258
216,0,241,0,PLATINUM_I,39,14,12731,183,0,158,0,PLATINUM_I,0,15,13718,165,0,144,0,PLATINUM_I,64,14,12303,286,0,320,0,PLATINUM_II,80,15,13138,106,0,87,0,PLATINUM_II,44,13,11144,187,0,153,0,PLATINUM_II,33,14,12309,626,0,611,0,PLATINUM_II,57,15,13208,112,0,91,0,PLATINUM_I,43,13,11021,61,0,87,0,PLATINUM_II,0,12,8944,416,0,407,0,PLATINUM_III,10,12,8956
187,0,153,0,PLATINUM_II,33,14,12647,606,0,571,0,PLATINUM_I,15,15,13146,120,0,102,0,DIAMOND_IV,28,16,16300,121,0,107,0,PLATINUM_III,63,14,12190,368,0,373,0,PLATINUM_III,61,13,10011,35,0,53,0,PLATINUM_III,63,13,10781,111,0,80,0,DIAMOND_IV,80,12,9598,416,0,407,0,PLATINUM_III,10,12,9794,61,0,87,0,PLATINUM_II,0,14,11887,423,0,422,0,PLATINUM_II,0,12,8642
654,0,665,0,PLATINUM_I,75,18,21014,93,0,60,0,DIAMOND_IV,18,17,17181,592,0,579,0,DIAMOND_IV,0,18,26211,72,0,61,0,PLATINUM_II,46,17,16543,303,0,284,0,PLATINUM_II,60,16,14932,323,0,292,0,PLATINUM_II,46,17,17581,334,0,303,0,PLATINUM_I,78,18,21923,658,0,641,0,PLATINUM_I,65,18,20032,61,0,87,0,PLATINUM_II,0,17,17893,416,0,407,0,PLATINUM_III,10,16,16474
17,0,9,0,PLATINUM_II,68,14,12410,48,0,32,0,PLATINUM_I,92,16,14776,4,0,10,0,GOLD_I,56,15,13759,54,0,34,0,DIAMOND_IV,1,13,11114,54,0,34,0,DIAMOND_IV,1,11,8243,17,0,10,0,PLATINUM_IV,76,13,10441,27,0,9,0,PLATINUM_IV,75,12,9627,45,0,60,0,PLATINUM_II,88,14,12910,3,0,9,0,GOLD_II,1,12,9761,27,0,8,0,PLATINUM_IV,31,11,8484
17,0,9,0,PLATINUM_II,68,11,8053,241,0,248,0,PLATINUM_I,13,11,7300,322,0,290,0,DIAMOND_IV,75,13,10523,228,0,220,0,DIAMOND_IV,62,12,9060,63,0,50,0,PLATINUM_I,17,11,7881,114,0,90,0,DIAMOND_IV,59,14,12469,126,0,120,0,PLATINUM_I,17,15,13497,121,0,135,0,PLATINUM_I,38,14,12480,471,0,476,0,DIAMOND_IV,1,13,10352,46,0,46,0,PLATINUM_I,43,11,8011
17,0,9,0,PLATINUM_II,68,14,12382,241,0,248,0,PLATINUM_I,13,13,10466,104,0,107,0,PLATINUM_I,27,14,11764,412,0,379,0,PLATINUM_II,44,12,9056,203,0,226,0,DIAMOND_II,14,11,8017,187,0,201,0,DIAMOND_IV,47,12,8966,357,0,364,0,DIAMOND_IV,53,13,10566,213,0,216,0,PLATINUM_II,14,12,9739,328,0,319,0,DIAMOND_IV,71,10,7177,114,0,145,0,DIAMOND_IV,72,11,8105
17,0,9,0,PLATINUM_II,68,15,14422,241,0,248,0,PLATINUM_I,13,12,9951,86,0,59,0,DIAMOND_IV,1,10,7268,79,0,67,0,DIAMOND_III,73,12,9210,93,0,105,0,PLATINUM_I,28,13,10952,80,0,55,0,PLATINUM_I,15,13,10345,216,0,190,0,DIAMOND_IV,24,11,7799,16,0,14,0,PLATINUM_II,13,11,8447,20,0,18,0,PLATINUM_I,80,10,6609,70,0,60,0,DIAMOND_IV,0,9,5793
17,0,9,0,PLATINUM_II,68,18,20419,241,0,248,0,PLATINUM_I,13,18,19296,614,0,616,0,PLATINUM_II,70,17,17054,760,0,734,0,DIAMOND_III,45,17,16592,51,0,42,0,PLATINUM_II,85,14,12900,40,0,22,0,PLATINUM_I,93,18,18595,247,0,218,0,PLATINUM_I,70,16,14728,190,0,161,0,DIAMOND_IV,0,17,18085,60,0,54,0,PLATINUM_III,29,16,15351,58,0,45,0,PLATINUM_II,18,15,13868
4,0,9,0,BRONZE_IV,71,16,15934,101,0,113,0,GOLD_IV,0,16,15817,109,0,135,0,GOLD_IV,0,18,19953,461,0,468,0,PLATINUM_II,31,18,21442,461,0,468,0,PLATINUM_II,31,15,14109,33,0,32,0,BRONZE_II,51,16,15560,472,0,439,0,GOLD_IV,0,18,23437,54,0,54,0,SILVER_III,7,18,19605,191,0,207,0,BRONZE_III,12,16,16218,58,0,66,0,GOLD_III,75,16,15951
4,0,9,0,BRONZE_IV,71,15,14699,101,0,113,0,GOLD_IV,0,15,13741,109,0,135,0,GOLD_IV,0,15,14310,461,0,468,0,PLATINUM_II,31,15,13698,461,0,468,0,PLATINUM_II,31,13,10476,44,0,41,0,SILVER_II,46,16,14753,20,0,29,0,IRON_II,22,12,9354,5,0,9,0,BRONZE_IV,75,13,11148,12,0,6,0,BRONZE_I,57,12,9388,47,0,74,0,IRON_IV,83,11,7337
4,0,9,0,BRONZE_IV,71,11,7823,101,0,113,0,GOLD_IV,0,10,6311,109,0,135,0,GOLD_IV,0,12,9920,461,0,468,0,PLATINUM_II,31,11,7976,461,0,468,0,PLATINUM_II,31,8,4545,211,0,172,0,GOLD_IV,27,13,10078,66,0,63,0,GOLD_IV,2,11,7736,54,0,44,0,GOLD_IV,65,12,9493,81,0,93,0,SILVER_III,66,11,7960,12,0,17,0,BRONZE_II,62,10,6883
235,0,229,0,PLATINUM_II,39,10,7070,296,0,269,0,PLATINUM_III,79,11,7450,297,0,292,0,PLATINUM_II,93,11,7656,461,0,468,0,PLATINUM_II,31,10,6484,142,0,129,0,PLATINUM_III,52,8,4529,220,0,231,0,PLATINUM_II,20,11,7913,138,0,128,0,GOLD_I,49,10,6285,153,0,146,0,PLATINUM_III,23,9,5884,439,0,426,0,PLATINUM_III,89,9,5423,151,0,128,0,PLATINUM_I,36,7,3583
43,0,32,0,PLATINUM_II,22,9,5867,217,0,214,0,PLATINUM_IV,62,8,4115,208,0,201,0,PLATINUM_I,37,8,4484,461,0,468,0,PLATINUM_II,31,5,1870,268,0,262,0,PLATINUM_II,0,6,2616,538,0,499,0,PLATINUM_II,27,9,5169,40,0,44,0,PLATINUM_II,7,8,4129,176,0,156,0,PLATINUM_I,0,8,4751,53,0,30,0,PLATINUM_I,53,9,5136,73,0,50,0,PLATINUM_II,1,8,4478
102,0,94,0,PLATINUM_I,80,15,13476,12,0,15,0,GOLD_II,48,12,8731,172,0,179,0,PLATINUM_III,62,14,12406,78,0,83,0,PLATINUM_II,0,13,10000,192,0,195,0,PLATINUM_III,91,12,9280,161,0,120,0,PLATINUM_I,75,16,14809,71,0,25,0,PLATINUM_I,19,17,17454,623,0,632,0,PLATINUM_II,31,15,13314,268,0,237,0,PLATINUM_III,75,15,13481,400,0,420,0,PLATINUM_IV,0,14,12282
155,0,127,0,PLATINUM_II,0,13,10517,268,0,248,0,DIAMOND_III,34,12,9886,390,0,355,0,PLATINUM_I,71,13,10622,78,0,83,0,PLATINUM_II,0,15,13410,473,0,463,0,PLATINUM_II,40,11,8319,375,0,354,0,PLATINUM_IV,12,15,14021,126,0,108,0,DIAMOND_III,44,15,14080,50,0,32,0,PLATINUM_I,100,15,14342,254,0,250,0,PLATINUM_III,9,15,13832,175,0,199,0,PLATINUM_III,75,12,9703
313,0,301,0,PLATINUM_I,91,14,12804,89,0,103,0,PLATINUM_IV,1,14,12981,27,0,30,0,PLATINUM_IV,39,13,11268,78,0,83,0,PLATINUM_II,0,16,14730,201,0,168,0,DIAMOND_III,45,14,11850,81,0,85,0,PLATINUM_II,2,12,9189,552,0,503,0,DIAMOND_I,58,13,10473,340,0,328,0,PLATINUM_I,30,13,11125,50,0,49,0,PLATINUM_IV,0,12,9322,37,0,34,0,GOLD_I,35,12,9258
152,0,110,0,DIAMOND_II,1,17,16943,21,0,20,0,GOLD_II,78,17,17822,41,0,34,0,PLATINUM_I,1,17,17699,78,0,83,0,PLATINUM_II,0,17,17650,10,0,0,0,SILVER_I,9,16,16215,20,0,24,0,GOLD_I,100,18,23287,43,0,43,0,PLATINUM_I,51,16,15745,25,0,16,0,DIAMOND_IV,10,18,21116,109,0,115,0,GOLD_III,64,15,13380,187,0,178,0,DIAMOND_I,37,15,13180
10,0,0,0,SILVER_I,9,9,6106,10,0,0,0,SILVER_I,9,12,9426,10,0,15,0,SILVER_I,0,10,7230,78,0,83,0,PLATINUM_II,0,9,6036,10,0,15,0,SILVER_I,0,9,5405,32,0,14,0,GOLD_III,1,14,12748,142,0,151,0,PLATINUM_IV,39,13,9971,23,0,17,0,GOLD_I,14,11,8071,9,0,10,0,GOLD_IV,68,12,9117,9,0,13,0,PLATINUM_II,39,12,8822
101,0,71,0,PLATINUM_I,9,10,6394,318,0,301,0,PLATINUM_III,11,8,4646,99,0,102,0,PLATINUM_IV,75,10,6508,240,0,236,0,PLATINUM_II,1,8,4348,232,0,229,0,PLATINUM_I,6,7,3651,55,0,46,0,PLATINUM_II,0,8,4799,170,0,150,0,PLATINUM_IV,49,8,4749,84,0,73,0,PLATINUM_II,28,9,6075,51,0,69,0,PLATINUM_III,24,6,2965,186,0,206,0,PLATINUM_IV,25,6,2688
135,0,141,0,PLATINUM_II,31,17,17805,250,0,231,0,PLATINUM_I,0,18,21554,124,0,96,0,PLATINUM_II,7,18,19794,153,0,171,0,PLATINUM_I,16,18,21072,255,0,246,0,PLATINUM_II,44,17,16871,55,0,46,0,PLATINUM_II,0,18,22186,223,0,216,0,PLATINUM_III,0,18,21317,401,0,362,0,DIAMOND_IV,25,18,20629,392,0,426,0,PLATINUM_IV,53,18,19671,331,0,292,0,PLATINUM_I,58,17,16914
98,0,77,0,DIAMOND_IV,0,17,17089,43,0,36,0,PLATINUM_IV,1,17,17245,44,0,31,0,PLATINUM_I,10,17,17037,812,0,811,0,PLATINUM_III,57,15,14126,189,0,170,0,PLATINUM_I,16,15,13354,55,0,46,0,PLATINUM_II,0,17,17980,36,0,21,0,PLATINUM_II,5,15,13278,88,0,82,0,PLATINUM_II,67,16,15483,76,0,66,0,PLATINUM_II,21,15,14588,124,0,117,0,PLATINUM_II,39,15,13277
366,0,353,0,DIAMOND_IV,47,10,6725,110,0,103,0,PLATINUM_IV,35,10,7284,122,0,101,0,DIAMOND_III,68,10,7014,655,0,632,0,DIAMOND_IV,74,9,5593,129,0,100,0,DIAMOND_III,11,8,4752,55,0,46,0,PLATINUM_II,0,8,4749,449,0,437,0,PLATINUM_III,0,11,8425,89,0,84,0,PLATINUM_I,100,5,2222,242,0,211,0,PLATINUM_II,21,10,6547,202,0,178,0,DIAMOND_IV,75,8,4292
425,0,402,0,PLATINUM_I,28,16,14749,269,0,221,0,DIAMOND_II,0,16,14919,299,0,281,0,DIAMOND_IV,36,15,13256,103,0,80,0,PLATINUM_II,75,14,12313,205,0,178,0,DIAMOND_IV,17,12,8917,55,0,46,0,PLATINUM_II,0,14,11807,98,0,71,0,DIAMOND_II,70,13,10569,43,0,38,0,PLATINUM_I,34,13,10127,62,0,62,0,PLATINUM_I,85,13,10885,263,0,242,0,DIAMOND_IV,54,12,9707
60,0,83,0,PLATINUM_IV,75,12,9691,170,0,123,0,PLATINUM_II,48,12,8810,41,0,28,0,PLATINUM_II,36,11,8469,34,0,47,0,PLATINUM_IV,75,11,8445,21,0,21,0,PLATINUM_III,94,10,7096,105,0,91,0,PLATINUM_I,31,10,6791,134,0,136,0,PLATINUM_III,54,8,4688,249,0,246,0,DIAMOND_IV,60,11,7537,276,0,258,0,PLATINUM_I,75,9,5247,33,0,32,0,PLATINUM_II,49,8,4595
90,0,77,0,DIAMOND_IV,0,16,14882,85,0,73,0,DIAMOND_IV,63,15,13698,132,0,111,0,PLATINUM_I,28,14,12776,37,0,31,0,PLATINUM_III,0,15,13533,17,0,32,0,PLATINUM_IV,17,14,11732,18,0,17,0,PLATINUM_I,100,18,18622,37,0,32,0,PLATINUM_III,66,17,18065,123,0,133,0,PLATINUM_III,14,17,17815,33,0,31,0,PLATINUM_III,74,15,14044,33,0,32,0,PLATINUM_II,49,13,9981
84,0,90,0,PLATINUM_III,6,15,14612,303,0,283,0,DIAMOND_IV,30,16,15296,44,0,38,0,PLATINUM_II,83,15,14692,436,0,408,0,DIAMOND_II,16,13,10567,197,0,181,0,PLATINUM_II,24,13,10325,432,0,410,0,DIAMOND_III,66,18,18388,82,0,68,0,PLATINUM_I,34,17,18013,233,0,220,0,PLATINUM_III,22,16,15415,176,0,183,0,PLATINUM_IV,62,15,13026,33,0,32,0,PLATINUM_II,49,14,12098
132,0,84,0,PLATINUM_I,75,16,15670,136,0,106,0,DIAMOND_II,65,14,12115,211,0,193,0,DIAMOND_I,0,14,11980,434,0,442,0,PLATINUM_II,10,14,11930,320,0,301,0,PLATINUM_I,43,11,7730,205,0,225,0,PLATINUM_III,44,12,9624,268,0,248,0,DIAMOND_III,34,12,8682,74,0,75,0,PLATINUM_III,5,14,12619,164,0,160,0,DIAMOND_IV,61,12,9013,33,0,32,0,PLATINUM_II,49,11,7718
443,0,425,0,DIAMOND_I,75,16,15028,205,0,182,0,DIAMOND_III,43,15,14455,149,0,147,0,DIAMOND_II,85,16,14962,370,0,364,0,DIAMOND_III,40,14,12129,452,0,457,0,DIAMOND_I,0,12,9140,178,0,205,0,PLATINUM_I,13,13,10004,179,0,166,0,PLATINUM_I,100,13,11002,44,0,42,0,PLATINUM_IV,36,13,10242,195,0,193,0,PLATINUM_I,42,13,10917,33,0,32,0,PLATINUM_II,49,11,7993
13,0,6,0,GOLD_II,28,15,14014,109,0,115,0,PLATINUM_II,17,14,12255,163,0,179,0,PLATINUM_II,7,15,14102,163,0,179,0,PLATINUM_II,7,14,12553,170,0,142,0,PLATINUM_I,0,13,10100,138,0,128,0,DIAMOND_IV,0,13,11415,13,0,22,0,PLATINUM_II,22,13,10488,65,0,56,0,PLATINUM_I,0,14,12445,42,0,34,0,PLATINUM_III,32,11,8363,26,0,23,0,GOLD_I,54,11,8361
253,0,223,0,PLATINUM_I,52,12,9255,142,0,125,0,PLATINUM_II,56,11,8395,29,0,20,0,PLATINUM_I,39,12,9097,136,0,146,0,DIAMOND_IV,35,13,10321,17,0,28,0,PLATINUM_II,75,9,5747,163,0,106,0,DIAMOND_IV,0,9,5673,13,0,22,0,PLATINUM_II,22,11,8558,51,0,55,0,DIAMOND_II,43,11,8438,270,0,212,0,DIAMOND_IV,15,10,6596,73,0,24,0,PLATINUM_II,76,7,3861
36,0,29,0,DIAMOND_IV,35,18,18853,222,0,203,0,DIAMOND_IV,98,17,17396,127,0,123,0,DIAMOND_IV,65,17,17101,385,0,370,0,DIAMOND_III,35,16,16149,42,0,35,0,DIAMOND_IV,1,15,13302,54,0,40,0,PLATINUM_I,31,15,14313,13,0,22,0,PLATINUM_II,22,15,13807,87,0,82,0,PLATINUM_I,68,15,13550,46,0,46,0,DIAMOND_IV,9,15,13098,81,0,68,0,DIAMOND_IV,0,13,11132
184,0,139,0,DIAMOND_II,7,18,27576,275,0,267,0,DIAMOND_III,0,18,24540,291,0,273,0,DIAMOND_II,49,18,25254,247,0,211,0,MASTER_I,1,18,24173,44,0,33,0,DIAMOND_IV,23,18,19206,83,0,53,0,DIAMOND_III,25,18,24051,13,0,22,0,PLATINUM_II,22,18,18411,197,0,188,0,MASTER_I,30,18,18784,260,0,251,0,DIAMOND_IV,44,17,17775,264,0,213,0,DIAMOND_IV,44,16,15370
26,0,22,0,PLATINUM_I,4,12,8674,110,0,128,0,DIAMOND_IV,57,11,7871,59,0,47,0,DIAMOND_IV,24,13,11172,316,0,285,0,PLATINUM_I,100,11,8468,316,0,285,0,PLATINUM_I,100,11,8056,8,0,8,0,GOLD_I,90,16,14813,13,0,22,0,PLATINUM_II,22,14,12056,59,0,41,0,PLATINUM_I,8,13,11339,117,0,109,0,DIAMOND_III,73,12,9844,51,0,49,0,DIAMOND_III,4,11,7930
76,0,67,0,PLATINUM_III,55,13,11152,99,0,95,0,PLATINUM_II,21,12,8711,190,0,184,0,PLATINUM_II,8,13,10788,597,0,586,0,PLATINUM_II,0,10,7008,378,0,361,0,PLATINUM_II,53,9,5826,361,0,340,0,PLATINUM_II,28,11,8321,162,0,134,0,PLATINUM_II,75,11,7498,139,0,120,0,PLATINUM_II,17,11,7750,173,0,133,0,PLATINUM_II,0,10,7032,149,0,136,0,PLATINUM_IV,45,8,4864
185,0,181,0,PLATINUM_II,49,14,12563,263,0,256,0,PLATINUM_II,27,15,13256,64,0,37,0,PLATINUM_II,23,14,12873,127,0,110,0,PLATINUM_II,0,13,10542,192,0,183,0,PLATINUM_II,47,12,9163,40,0,39,0,PLATINUM_IV,13,13,10709,355,0,366,0,PLATINUM_I,75,13,11188,309,0,304,0,PLATINUM_II,29,14,12388,120,0,88,0,PLATINUM_II,75,12,8642,174,0,192,0,PLATINUM_III,32,10,6835
88,0,109,0,PLATINUM_II,89,18,19233,174,0,169,0,PLATINUM_III,66,17,18319,64,0,37,0,PLATINUM_II,23,18,19236,72,0,68,0,PLATINUM_II,13,17,17491,402,0,403,0,PLATINUM_II,29,15,14250,51,0,65,0,PLATINUM_II,27,17,16964,97,0,81,0,PLATINUM_II,40,17,16802,307,0,312,0,PLATINUM_III,75,16,15519,409,0,402,0,PLATINUM_II,40,17,16800,130,0,133,0,PLATINUM_III,49,14,12017
574,0,566,0,PLATINUM_II,60,15,14496,408,0,404,0,PLATINUM_III,75,14,12942,64,0,37,0,PLATINUM_II,23,14,12107,192,0,183,0,PLATINUM_I,6,15,14002,402,0,403,0,PLATINUM_II,29,12,9029,231,0,219,0,PLATINUM_II,0,14,12202,122,0,128,0,PLATINUM_III,35,12,9798,109,0,91,0,PLATINUM_II,15,13,10552,500,0,497,0,PLATINUM_II,69,12,9224,204,0,190,0,PLATINUM_II,68,11,8163
183,0,165,0,PLATINUM_IV,43,11,7519,93,0,78,0,PLATINUM_II,42,11,7844,64,0,37,0,PLATINUM_II,23,12,9483,26,0,31,0,GOLD_I,98,10,6530,204,0,190,0,PLATINUM_II,68,9,5753,134,0,131,0,PLATINUM_III,58,14,12290,22,0,16,0,PLATINUM_IV,0,13,10810,36,0,23,0,PLATINUM_IV,56,13,10614,28,0,17,0,PLATINUM_IV,1,12,9320,92,0,109,0,PLATINUM_II,41,10,6933
228,0,214,0,PLATINUM_I,47,18,20688,80,0,64,0,PLATINUM_II,36,17,16800,64,0,37,0,PLATINUM_II,23,15,14517,467,0,450,0,PLATINUM_I,40,17,17233,148,0,131,0,PLATINUM_I,62,16,15929,148,0,143,0,PLATINUM_I,3,17,16844,304,0,329,0,PLATINUM_I,62,16,16320,70,0,65,0,PLATINUM_II,4,16,16102,40,0,49,0,PLATINUM_III,63,14,12661,291,0,265,0,PLATINUM_I,0,13,10759
108,0,85,0,GOLD_I,50,10,6827,92,0,98,0,PLATINUM_IV,17,10,6522,28,0,26,0,GOLD_III,3,11,7531,122,0,112,0,GOLD_IV,1,9,5891,87,0,44,0,PLATINUM_II,58,13,10481,175,0,165,0,DIAMOND_IV,11,13,10635,164,0,155,0,PLATINUM_IV,0,11,7638,136,0,129,0,PLATINUM_III,37,12,8775,50,0,37,0,GOLD_I,92,11,8567,48,0,48,0,PLATINUM_IV,15,11,7894
108,0,85,0,GOLD_I,50,10,6835,92,0,98,0,PLATINUM_IV,17,9,5058,28,0,26,0,GOLD_III,3,10,6291,122,0,112,0,GOLD_IV,1,8,4881,87,0,44,0,PLATINUM_II,58,8,4222,178,0,171,0,GOLD_I,78,10,7271,121,0,132,0,PLATINUM_IV,41,9,5299,61,0,45,0,PLATINUM_IV,44,11,7508,61,0,45,0,PLATINUM_IV,44,10,6478,101,0,80,0,PLATINUM_II,75,6,2985
295,0,292,0,DIAMOND_IV,0,13,10067,83,0,71,0,PLATINUM_III,46,16,14935,354,0,349,0,PLATINUM_II,52,14,12332,49,0,46,0,PLATINUM_II,68,11,8185,87,0,44,0,PLATINUM_II,58,13,10046,60,0,63,0,PLATINUM_II,5,13,10508,62,0,56,0,PLATINUM_III,57,12,9345,268,0,263,0,PLATINUM_III,45,13,10779,155,0,151,0,PLATINUM_III,33,11,8053,170,0,169,0,PLATINUM_I,27,11,7323
