rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
180,0,163,0,GOLD_III,31,15,13997,152,0,126,0,GOLD_III,5,16,15447,78,0,74,0,GOLD_IV,73,16,14984,136,0,126,0,GOLD_III,29,13,10744,497,0,486,0,GOLD_III,55,13,10893,110,0,100,0,GOLD_III,0,16,14988,58,0,48,0,GOLD_IV,45,15,13573,120,0,111,0,GOLD_III,6,13,10157,202,0,169,0,GOLD_III,15,14,11469,234,0,233,0,GOLD_III,26,14,11679
487,0,482,0,GOLD_IV,75,15,13364,30,0,30,0,SILVER_I,65,14,11477,401,0,379,0,GOLD_III,3,15,14125,406,0,402,0,GOLD_III,27,16,15223,395,0,390,0,GOLD_IV,60,14,11838,78,0,76,0,GOLD_III,25,16,15331,173,0,156,0,GOLD_III,52,15,14115,49,0,39,0,GOLD_IV,54,16,15078,202,0,169,0,GOLD_III,15,14,11506,176,0,164,0,GOLD_IV,65,14,11851
376,0,375,0,GOLD_IV,90,15,13744,158,0,178,0,GOLD_IV,77,17,17011,117,0,104,0,GOLD_IV,94,16,14897,30,0,38,0,GOLD_IV,35,13,10942,691,0,670,0,GOLD_III,18,15,13335,271,0,266,0,GOLD_IV,39,15,13311,52,0,43,0,GOLD_IV,60,13,10417,104,0,139,0,GOLD_IV,60,13,11194,202,0,169,0,GOLD_III,15,14,11583,76,0,82,0,GOLD_IV,10,12,8709
118,0,102,0,GOLD_I,72,18,21797,191,0,177,0,GOLD_II,0,18,20229,101,0,90,0,PLATINUM_IV,1,18,19987,225,0,226,0,GOLD_II,60,18,18474,476,0,475,0,GOLD_III,94,17,16551,24,0,28,0,GOLD_III,38,17,16796,254,0,233,0,PLATINUM_IV,50,18,18760,65,0,47,0,PLATINUM_IV,8,18,18586,149,0,160,0,GOLD_IV,28,16,16457,60,0,42,0,PLATINUM_IV,0,15,14616
243,0,248,0,GOLD_III,93,17,17935,104,0,98,0,GOLD_II,31,16,15333,225,0,216,0,PLATINUM_IV,0,17,16560,205,0,189,0,GOLD_III,56,17,18083,498,0,471,0,PLATINUM_II,0,15,13780,24,0,28,0,GOLD_III,38,15,14412,142,0,141,0,GOLD_III,4,15,14637,208,0,201,0,PLATINUM_IV,1,16,15538,302,0,314,0,GOLD_IV,54,14,11597,91,0,90,0,GOLD_III,70,13,11040
175,0,167,0,GOLD_II,44,17,17782,109,0,119,0,GOLD_III,60,17,16705,87,0,88,0,GOLD_III,33,18,19089,64,0,55,0,GOLD_I,0,16,15577,368,0,365,0,GOLD_II,42,16,14949,24,0,28,0,GOLD_III,38,16,15620,319,0,303,0,PLATINUM_IV,74,16,15617,195,0,151,0,PLATINUM_II,14,16,14938,254,0,234,0,PLATINUM_IV,1,15,14323,67,0,62,0,GOLD_II,49,14,12557
135,0,109,0,PLATINUM_IV,0,16,15323,355,0,361,0,GOLD_I,100,16,15597,164,0,178,0,GOLD_II,51,15,13351,637,0,612,0,GOLD_II,75,14,12002,78,0,89,0,GOLD_III,12,12,9919,24,0,28,0,GOLD_III,38,13,11368,180,0,173,0,PLATINUM_IV,20,14,11541,91,0,85,0,GOLD_IV,0,14,11796,376,0,312,0,DIAMOND_II,30,13,10205,410,0,438,0,GOLD_II,82,12,8764
75,0,75,0,GOLD_III,94,15,13780,159,0,164,0,GOLD_IV,16,17,16987,357,0,328,0,PLATINUM_III,2,15,14417,252,0,259,0,GOLD_IV,51,15,13311,348,0,335,0,GOLD_II,34,14,11904,24,0,28,0,GOLD_III,38,18,18570,133,0,94,0,DIAMOND_IV,62,17,16545,251,0,260,0,GOLD_III,75,18,20919,133,0,102,0,GOLD_III,73,16,16041,476,0,477,0,GOLD_I,28,14,11724
174,0,151,0,SILVER_I,3,17,16798,82,0,83,0,GOLD_III,11,15,13770,17,0,16,0,SILVER_I,28,18,18537,48,0,53,0,GOLD_III,0,15,13470,8,0,16,0,SILVER_I,64,13,10656,8,0,11,0,SILVER_IV,59,16,14815,67,0,71,0,GOLD_IV,10,15,13600,34,0,31,0,GOLD_III,0,14,12508,40,0,34,0,SILVER_I,87,13,10485,48,0,52,0,GOLD_III,60,12,9068
116,0,109,0,GOLD_III,28,15,14598,297,0,308,0,GOLD_IV,75,15,13371,583,0,501,0,GOLD_III,14,15,14295,282,0,278,0,GOLD_IV,61,16,15786,137,0,155,0,GOLD_III,0,14,12652,39,0,48,0,GOLD_IV,1,18,18926,362,0,302,0,GOLD_II,1,15,13471,22,0,20,0,SILVER_I,72,17,17894,194,0,172,0,GOLD_III,2,17,16805,70,0,67,0,GOLD_IV,67,15,13541
116,0,109,0,GOLD_III,28,16,15694,53,0,37,0,GOLD_III,8,18,22560,184,0,175,0,GOLD_III,41,16,15338,126,0,159,0,GOLD_IV,34,15,13624,247,0,276,0,GOLD_III,44,14,12056,102,0,77,0,GOLD_III,75,18,18843,141,0,145,0,GOLD_IV,0,17,17784,107,0,111,0,GOLD_IV,38,18,18533,113,0,123,0,GOLD_III,21,18,19615,208,0,204,0,GOLD_II,20,16,14790
116,0,109,0,GOLD_III,28,15,13282,449,0,424,0,GOLD_III,3,15,13852,298,0,256,0,GOLD_I,54,16,15575,160,0,173,0,SILVER_I,39,14,11896,99,0,93,0,GOLD_III,68,13,11056,78,0,73,0,GOLD_III,20,14,11982,40,0,45,0,GOLD_IV,51,15,13750,71,0,78,0,GOLD_IV,19,14,12531,58,0,62,0,GOLD_IV,0,14,12524,19,0,29,0,SILVER_I,0,12,8658
116,0,109,0,GOLD_III,28,16,14942,190,0,180,0,GOLD_III,38,15,14036,131,0,115,0,GOLD_III,21,15,14049,40,0,47,0,GOLD_IV,1,14,11554,23,0,22,0,GOLD_IV,1,14,12093,125,0,124,0,GOLD_III,49,16,15506,98,0,88,0,GOLD_III,34,16,16142,95,0,115,0,GOLD_IV,45,17,16628,58,0,41,0,GOLD_IV,48,17,17851,141,0,144,0,GOLD_III,23,14,12965
116,0,109,0,GOLD_III,28,15,13832,24,0,26,0,SILVER_I,65,15,14665,35,0,30,0,GOLD_IV,77,18,18555,209,0,219,0,GOLD_IV,44,14,12352,151,0,147,0,GOLD_IV,58,12,9896,15,0,16,0,SILVER_II,62,16,15504,129,0,143,0,GOLD_III,75,15,13582,100,0,114,0,GOLD_IV,17,15,14588,295,0,286,0,GOLD_III,0,13,10163,83,0,99,0,GOLD_IV,34,12,8774
96,0,95,0,PLATINUM_IV,0,18,20522,424,0,430,0,GOLD_IV,28,17,17306,38,0,32,0,GOLD_III,53,10,7252,26,0,23,0,GOLD_II,9,17,17298,52,0,52,0,GOLD_III,50,15,13076,611,0,602,0,GOLD_I,100,16,16470,259,0,262,0,GOLD_I,75,16,14957,325,0,324,0,GOLD_III,63,16,15255,631,0,603,0,PLATINUM_IV,36,15,13525,419,0,408,0,GOLD_II,75,13,10062
28,0,29,0,GOLD_III,52,14,11522,163,0,166,0,PLATINUM_IV,9,12,8903,38,0,32,0,GOLD_III,53,11,7707,310,0,256,0,DIAMOND_III,87,12,8969,132,0,124,0,GOLD_I,28,10,6512,241,0,229,0,GOLD_III,4,9,5504,258,0,258,0,PLATINUM_IV,22,11,8051,90,0,98,0,GOLD_II,0,11,7918,122,0,140,0,GOLD_II,76,11,7855,99,0,97,0,GOLD_III,0,9,5331
43,0,69,0,BRONZE_II,75,3,904,26,0,21,0,GOLD_IV,30,3,776,38,0,32,0,GOLD_III,53,2,602,32,0,31,0,GOLD_III,0,4,1219,15,0,21,0,GOLD_III,63,2,602,19,0,21,0,GOLD_IV,27,3,811,11,0,31,0,GOLD_IV,33,3,1003,15,0,19,0,SILVER_II,51,3,815,48,0,61,0,SILVER_I,85,1,0,26,0,25,0,GOLD_III,20,3,780
171,0,152,0,GOLD_IV,69,15,13096,33,0,28,0,SILVER_I,63,14,12590,121,0,102,0,PLATINUM_IV,12,15,13739,121,0,102,0,PLATINUM_IV,12,14,12479,121,0,102,0,PLATINUM_IV,12,12,9685,11,0,6,0,SILVER_I,60,17,18077,11,0,6,0,SILVER_I,60,15,14229,72,0,77,0,GOLD_III,5,16,16084,47,0,48,0,GOLD_IV,47,15,14124,254,0,249,0,PLATINUM_III,0,14,12852
13,0,12,0,SILVER_I,10,13,10797,111,0,104,0,PLATINUM_IV,0,12,9771,246,0,254,0,SILVER_I,68,12,9100,246,0,254,0,SILVER_I,68,11,8441,58,0,69,0,DIAMOND_IV,47,11,7723,11,0,6,0,SILVER_I,60,15,14358,11,0,6,0,SILVER_I,60,13,11369,72,0,77,0,GOLD_III,5,16,14911,47,0,48,0,GOLD_IV,47,13,10108,254,0,249,0,PLATINUM_III,0,12,9917
186,0,197,0,GOLD_III,0,18,23081,292,0,305,0,GOLD_IV,14,18,20001,278,0,306,0,GOLD_IV,0,18,20581,166,0,161,0,GOLD_IV,72,18,19098,159,0,155,0,GOLD_IV,89,16,15803,121,0,109,0,GOLD_III,66,18,21360,243,0,209,0,GOLD_III,78,17,17655,72,0,77,0,GOLD_III,5,18,22332,216,0,209,0,GOLD_III,65,18,19929,281,0,272,0,GOLD_III,13,18,19629
69,0,70,0,GOLD_III,0,16,15453,185,0,190,0,GOLD_IV,0,15,14487,285,0,260,0,GOLD_IV,45,16,15793,187,0,181,0,SILVER_II,32,14,12324,164,0,161,0,SILVER_II,64,13,10901,163,0,174,0,GOLD_II,16,17,16553,421,0,454,0,SILVER_II,30,17,17009,221,0,238,0,GOLD_IV,84,15,14413,115,0,97,0,GOLD_II,75,17,17143,254,0,242,0,GOLD_IV,13,14,12723
514,0,509,0,PLATINUM_IV,18,11,8428,121,0,129,0,GOLD_III,9,11,7798,81,0,86,0,GOLD_III,76,13,11140,409,0,381,0,GOLD_I,54,12,9256,193,0,202,0,GOLD_IV,30,10,7264,141,0,142,0,GOLD_III,99,15,14488,597,0,616,0,GOLD_II,47,15,13291,63,0,71,0,GOLD_III,5,15,13564,291,0,301,0,GOLD_IV,21,13,11158,178,0,166,0,GOLD_III,34,11,7336
190,0,201,0,GOLD_IV,0,14,12525,73,0,86,0,GOLD_III,28,14,11533,29,0,41,0,GOLD_IV,0,15,13248,428,0,393,0,PLATINUM_IV,1,14,11468,22,0,24,0,SILVER_I,49,13,10359,15,0,28,0,SILVER_I,35,16,16045,54,0,49,0,GOLD_III,34,16,15848,63,0,71,0,GOLD_III,5,16,15118,82,0,94,0,SILVER_III,57,14,12963,22,0,16,0,SILVER_I,35,12,9337
94,0,81,0,GOLD_I,49,14,12511,103,0,110,0,GOLD_III,1,13,10636,212,0,188,0,GOLD_II,11,14,12397,160,0,175,0,GOLD_II,30,13,10673,244,0,219,0,GOLD_I,11,12,9815,198,0,184,0,GOLD_II,85,12,8975,46,0,53,0,GOLD_IV,56,13,10972,63,0,71,0,GOLD_III,5,14,11468,281,0,275,0,GOLD_IV,0,13,10426,165,0,190,0,GOLD_IV,16,11,7396
80,0,76,0,GOLD_IV,0,15,13891,318,0,311,0,SILVER_II,56,14,11829,96,0,92,0,SILVER_III,3,14,12299,108,0,126,0,SILVER_I,57,14,12379,135,0,142,0,SILVER_I,72,12,9069,185,0,171,0,SILVER_III,97,16,14833,321,0,299,0,SILVER_I,48,16,15707,219,0,186,0,GOLD_III,15,17,16571,93,0,90,0,SILVER_I,67,14,12409,157,0,193,0,SILVER_II,45,14,11984
138,0,131,0,GOLD_IV,14,11,8035,326,0,294,0,SILVER_II,0,11,7694,246,0,219,0,SILVER_II,81,12,9196,171,0,145,0,SILVER_II,75,11,7667,172,0,171,0,SILVER_I,60,9,5823,185,0,171,0,SILVER_III,97,14,12042,172,0,145,0,SILVER_I,87,12,9004,219,0,186,0,GOLD_III,15,13,10775,258,0,259,0,GOLD_III,31,11,8276,547,0,537,0,SILVER_III,51,10,6487
267,0,234,0,GOLD_III,25,9,5865,526,0,528,0,SILVER_II,87,9,5507,255,0,256,0,GOLD_IV,35,10,7100,224,0,211,0,SILVER_II,27,9,5217,162,0,174,0,SILVER_I,96,8,4721,185,0,171,0,SILVER_III,97,11,8094,80,0,78,0,SILVER_I,57,9,5194,219,0,186,0,GOLD_III,15,12,9289,121,0,133,0,GOLD_IV,25,9,5187,172,0,171,0,SILVER_I,60,8,4228
357,0,332,0,PLATINUM_IV,12,16,15346,137,0,121,0,PLATINUM_IV,0,14,12701,395,0,396,0,GOLD_I,15,16,15381,124,0,116,0,PLATINUM_IV,49,15,13700,296,0,305,0,PLATINUM_IV,9,13,11425,85,0,82,0,PLATINUM_IV,0,13,11279,82,0,81,0,PLATINUM_IV,0,15,13064,78,0,83,0,GOLD_I,41,15,13569,71,0,78,0,PLATINUM_IV,15,12,9937,77,0,93,0,GOLD_III,33,11,7541
95,0,88,0,PLATINUM_III,0,13,10174,196,0,198,0,GOLD_I,100,15,13442,229,0,239,0,PLATINUM_IV,13,13,10358,376,0,397,0,GOLD_III,14,12,8862,348,0,338,0,PLATINUM_IV,72,11,8312,80,0,78,0,GOLD_III,45,13,11239,71,0,78,0,PLATINUM_IV,15,11,7383,442,0,453,0,PLATINUM_IV,0,13,9990,104,0,104,0,PLATINUM_III,11,11,8442,77,0,93,0,GOLD_III,33,9,6075
352,0,349,0,PLATINUM_IV,3,17,16799,148,0,178,0,GOLD_I,19,16,14708,437,0,434,0,GOLD_I,68,16,15116,205,0,209,0,PLATINUM_IV,0,15,13629,523,0,537,0,GOLD_IV,47,13,11344,71,0,78,0,PLATINUM_IV,15,15,14333,176,0,151,0,PLATINUM_II,18,15,14470,170,0,160,0,PLATINUM_IV,40,14,11602,238,0,220,0,PLATINUM_IV,45,13,10412,77,0,93,0,GOLD_III,33,15,14112
177,0,166,0,PLATINUM_IV,49,16,16119,93,0,96,0,PLATINUM_IV,13,17,17990,155,0,142,0,GOLD_I,65,17,17405,142,0,107,0,PLATINUM_III,6,15,13141,127,0,95,0,PLATINUM_I,5,14,12333,152,0,146,0,PLATINUM_IV,13,16,16438,71,0,78,0,PLATINUM_IV,15,16,15645,342,0,320,0,PLATINUM_IV,46,15,13779,261,0,253,0,PLATINUM_IV,13,15,13422,77,0,93,0,GOLD_III,33,15,13793
156,0,156,0,PLATINUM_IV,0,15,13673,437,0,419,0,DIAMOND_IV,36,14,12550,270,0,254,0,PLATINUM_IV,13,14,11889,316,0,329,0,GOLD_II,84,13,11204,64,0,61,0,GOLD_I,63,12,9407,710,0,701,0,PLATINUM_III,15,13,11091,71,0,78,0,PLATINUM_IV,15,12,9320,225,0,210,0,PLATINUM_III,1,11,8099,68,0,70,0,GOLD_IV,0,11,7333,77,0,93,0,GOLD_III,33,11,8148
192,0,209,0,GOLD_III,49,18,20923,551,0,572,0,GOLD_IV,78,17,17705,126,0,145,0,GOLD_IV,11,18,18660,272,0,229,0,GOLD_I,100,17,16991,222,0,237,0,GOLD_III,0,15,13178,251,0,236,0,GOLD_I,0,15,13785,58,0,64,0,GOLD_III,50,16,15438,149,0,162,0,GOLD_III,23,17,17838,110,0,91,0,GOLD_III,47,15,14684,196,0,198,0,GOLD_II,0,14,12418
158,0,186,0,GOLD_IV,46,14,12595,239,0,226,0,GOLD_III,36,13,11349,105,0,90,0,GOLD_III,89,12,9871,429,0,396,0,GOLD_III,16,12,9435,40,0,40,0,GOLD_IV,0,12,8616,20,0,13,0,GOLD_IV,0,15,13303,58,0,64,0,GOLD_III,50,14,12074,126,0,145,0,GOLD_IV,11,14,12410,272,0,229,0,GOLD_I,100,14,12337,25,0,28,0,GOLD_IV,9,14,11742
201,0,194,0,GOLD_IV,25,17,18083,104,0,75,0,GOLD_II,31,15,13281,403,0,410,0,SILVER_II,9,16,16196,120,0,140,0,GOLD_IV,33,15,13816,173,0,169,0,GOLD_III,7,14,12560,162,0,132,0,GOLD_III,62,17,16715,58,0,64,0,GOLD_III,50,17,17509,133,0,122,0,GOLD_I,3,18,19459,186,0,183,0,GOLD_III,36,17,17511,440,0,452,0,GOLD_II,5,16,15502
166,0,165,0,PLATINUM_IV,0,16,15779,324,0,330,0,GOLD_III,20,15,13990,106,0,90,0,GOLD_II,59,16,15552,231,0,261,0,GOLD_IV,18,15,13431,189,0,193,0,GOLD_IV,60,13,10422,113,0,139,0,GOLD_IV,0,13,11262,58,0,64,0,GOLD_III,50,14,12548,90,0,83,0,GOLD_III,49,16,14864,113,0,100,0,GOLD_III,75,12,9773,352,0,358,0,GOLD_IV,15,13,10195
160,0,157,0,GOLD_II,30,15,14625,383,0,388,0,GOLD_II,56,16,14935,58,0,58,0,GOLD_III,44,15,13596,260,0,264,0,GOLD_IV,75,15,13799,526,0,503,0,GOLD_IV,15,14,11851,226,0,225,0,GOLD_II,31,16,15134,58,0,64,0,GOLD_III,50,16,15194,366,0,375,0,GOLD_II,15,16,15706,155,0,175,0,GOLD_IV,47,16,15399,97,0,134,0,GOLD_IV,0,15,13588
69,0,70,0,GOLD_III,0,16,15453,185,0,190,0,GOLD_IV,0,15,14487,285,0,260,0,GOLD_IV,45,16,15793,187,0,181,0,SILVER_II,32,14,12324,165,0,162,0,SILVER_II,64,13,10901,163,0,174,0,GOLD_II,16,17,16553,421,0,454,0,SILVER_II,30,17,17009,223,0,238,0,GOLD_III,11,15,14413,115,0,97,0,GOLD_II,75,17,17143,254,0,242,0,GOLD_IV,13,14,12723
170,0,166,0,GOLD_III,71,16,15096,291,0,308,0,GOLD_III,62,16,15418,186,0,183,0,GOLD_II,45,13,11294,246,0,227,0,GOLD_I,33,14,11681,34,0,24,0,GOLD_III,15,13,11187,115,0,106,0,GOLD_IV,0,17,18014,43,0,48,0,GOLD_IV,75,16,14879,94,0,97,0,GOLD_III,74,16,15453,32,0,23,0,GOLD_IV,35,15,13404,230,0,202,0,PLATINUM_IV,0,14,12554
65,0,91,0,GOLD_IV,75,16,15195,177,0,176,0,GOLD_IV,46,16,14879,243,0,242,0,GOLD_IV,49,17,16606,205,0,198,0,GOLD_III,51,14,12266,105,0,87,0,GOLD_II,14,13,10707,78,0,48,0,GOLD_I,100,15,14553,186,0,180,0,GOLD_IV,75,14,12201,94,0,97,0,GOLD_III,74,13,11228,213,0,212,0,PLATINUM_IV,2,13,10612,294,0,284,0,GOLD_II,25,12,9667
438,0,423,0,GOLD_II,0,16,15509,275,0,271,0,GOLD_I,28,16,15521,169,0,150,0,GOLD_II,16,16,14980,510,0,511,0,GOLD_II,41,14,11506,320,0,322,0,GOLD_IV,75,14,12071,200,0,203,0,GOLD_IV,92,15,13641,278,0,298,0,GOLD_IV,29,14,11958,94,0,97,0,GOLD_III,74,13,11159,390,0,354,0,PLATINUM_III,2,14,12886,205,0,189,0,GOLD_III,49,12,9679
47,0,35,0,GOLD_II,25,18,21924,134,0,108,0,PLATINUM_IV,20,18,22103,279,0,208,0,DIAMOND_IV,0,18,23031,330,0,337,0,GOLD_I,38,18,21942,207,0,196,0,GOLD_II,0,18,20737,257,0,230,0,PLATINUM_II,24,17,16700,133,0,141,0,GOLD_II,56,18,25662,94,0,97,0,GOLD_III,74,18,23180,303,0,295,0,GOLD_III,78,18,21827,80,0,64,0,GOLD_I,88,17,18298
453,0,469,0,GOLD_II,35,18,18772,296,0,280,0,PLATINUM_IV,8,18,19109,228,0,234,0,PLATINUM_IV,0,18,20038,104,0,73,0,GOLD_II,49,16,16261,823,0,806,0,PLATINUM_III,4,17,17470,33,0,43,0,GOLD_II,0,18,20795,52,0,83,0,GOLD_III,40,18,19316,94,0,97,0,GOLD_III,74,18,21072,108,0,100,0,GOLD_I,15,16,15836,487,0,471,0,GOLD_I,0,15,14634
212,0,196,0,GOLD_III,42,14,11711,161,0,144,0,GOLD_III,27,15,14201,20,0,20,0,SILVER_I,10,16,15740,111,0,102,0,GOLD_III,0,16,15672,104,0,100,0,GOLD_III,28,13,10054,198,0,188,0,GOLD_III,64,16,16347,207,0,241,0,GOLD_III,41,15,14182,91,0,78,0,GOLD_IV,79,17,17467,111,0,105,0,GOLD_II,16,17,16886,274,0,272,0,GOLD_IV,90,16,15017
285,0,285,0,GOLD_III,25,13,10081,199,0,201,0,GOLD_IV,75,12,9697,30,0,26,0,GOLD_IV,34,14,12543,111,0,102,0,GOLD_III,0,12,9192,86,0,91,0,GOLD_IV,0,12,9053,240,0,253,0,GOLD_IV,30,15,14397,257,0,266,0,GOLD_III,35,15,14577,138,0,134,0,GOLD_III,17,13,11090,45,0,38,0,GOLD_II,40,14,12793,79,0,64,0,GOLD_III,48,12,9731
165,0,153,0,GOLD_IV,61,12,9168,49,0,49,0,GOLD_IV,2,11,7601,73,0,82,0,GOLD_IV,12,12,9190,111,0,102,0,GOLD_III,0,10,6822,88,0,72,0,GOLD_III,69,10,6449,106,0,88,0,GOLD_III,44,14,12001,195,0,157,0,GOLD_III,90,12,8834,121,0,111,0,GOLD_III,73,12,9588,303,0,287,0,GOLD_IV,31,11,7392,116,0,110,0,GOLD_IV,45,10,6526
97,0,108,0,GOLD_III,45,12,8933,34,0,32,0,GOLD_IV,36,10,6710,309,0,300,0,GOLD_III,89,11,7973,111,0,102,0,GOLD_III,0,11,7434,34,0,38,0,GOLD_III,17,8,4998,24,0,23,0,GOLD_III,1,12,9904,39,0,37,0,GOLD_III,35,14,11918,133,0,135,0,GOLD_II,12,12,9571,124,0,115,0,GOLD_III,35,11,8246,295,0,292,0,GOLD_II,54,9,5983
510,0,517,0,GOLD_II,12,15,14152,102,0,98,0,GOLD_IV,76,13,10249,135,0,107,0,GOLD_II,12,13,10060,111,0,102,0,GOLD_III,0,12,9765,295,0,292,0,GOLD_II,54,12,8696,128,0,120,0,GOLD_III,15,15,13717,41,0,40,0,SILVER_I,39,14,12734,63,0,53,0,GOLD_III,46,15,14452,20,0,15,0,GOLD_I,90,15,14370,539,0,528,0,GOLD_II,53,12,9487
252,0,256,0,GOLD_III,82,17,16537,200,0,199,0,GOLD_III,92,15,14052,175,0,181,0,PLATINUM_IV,33,15,13241,173,0,191,0,GOLD_IV,7,14,12641,47,0,34,0,GOLD_III,32,13,10721,14,0,26,0,SILVER_II,75,15,14469,92,0,99,0,GOLD_III,18,13,10177,46,0,33,0,GOLD_IV,75,13,10028,71,0,75,0,GOLD_III,7,13,11418,414,0,426,0,GOLD_III,66,12,8712
36,0,34,0,GOLD_IV,34,14,11454,176,0,183,0,GOLD_III,37,12,8753,302,0,297,0,GOLD_III,9,16,16320,89,0,81,0,GOLD_III,16,14,12742,304,0,313,0,GOLD_III,43,11,8256,249,0,256,0,GOLD_IV,76,15,13731,92,0,99,0,GOLD_III,18,13,10641,69,0,77,0,GOLD_II,24,13,11437,315,0,335,0,GOLD_III,62,14,12759,243,0,250,0,GOLD_III,42,13,10758
310,0,309,0,GOLD_IV,92,15,13823,300,0,301,0,GOLD_III,29,14,11778,266,0,260,0,GOLD_III,38,15,14470,96,0,94,0,GOLD_III,15,14,12712,315,0,315,0,GOLD_III,60,14,11764,530,0,520,0,GOLD_III,58,13,10761,92,0,99,0,GOLD_III,18,12,9238,245,0,244,0,GOLD_III,24,13,11338,30,0,24,0,GOLD_IV,18,13,9960,83,0,77,0,GOLD_IV,75,12,8847
109,0,84,0,GOLD_III,64,16,14803,169,0,162,0,GOLD_III,18,15,14297,84,0,83,0,GOLD_IV,46,17,16851,127,0,126,0,GOLD_II,83,17,16575,171,0,175,0,GOLD_III,15,14,11898,79,0,61,0,GOLD_III,13,18,19939,92,0,99,0,GOLD_III,18,16,16131,137,0,139,0,GOLD_IV,26,14,12413,40,0,50,0,GOLD_IV,83,17,16659,44,0,33,0,GOLD_IV,51,15,13758
60,0,50,0,GOLD_III,30,16,16336,292,0,270,0,GOLD_III,51,18,19138,120,0,115,0,GOLD_III,56,15,14494,201,0,228,0,GOLD_III,74,14,12916,227,0,216,0,GOLD_III,26,14,11907,162,0,148,0,GOLD_III,20,15,14630,92,0,99,0,GOLD_III,18,14,11825,212,0,229,0,GOLD_III,41,15,13488,58,0,48,0,GOLD_III,60,13,10995,100,0,102,0,GOLD_IV,75,12,9720
96,0,95,0,PLATINUM_IV,0,18,20522,424,0,430,0,GOLD_IV,28,17,17306,38,0,32,0,GOLD_III,53,10,7252,26,0,23,0,GOLD_II,9,17,17298,52,0,52,0,GOLD_III,50,15,13076,611,0,602,0,GOLD_I,100,16,16470,259,0,262,0,GOLD_I,75,16,14957,325,0,324,0,GOLD_III,63,16,15255,631,0,603,0,PLATINUM_IV,36,15,13525,419,0,408,0,GOLD_II,75,13,10062
28,0,29,0,GOLD_III,52,14,11522,163,0,166,0,PLATINUM_IV,9,12,8903,38,0,32,0,GOLD_III,53,11,7707,311,0,257,0,DIAMOND_III,85,12,8969,132,0,124,0,GOLD_I,28,10,6512,241,0,229,0,GOLD_III,4,9,5504,258,0,258,0,PLATINUM_IV,22,11,8051,90,0,98,0,GOLD_II,0,11,7918,122,0,140,0,GOLD_II,76,11,7855,99,0,97,0,GOLD_III,0,9,5331
43,0,69,0,BRONZE_II,75,3,904,26,0,21,0,GOLD_IV,30,3,776,38,0,32,0,GOLD_III,53,2,602,32,0,31,0,GOLD_III,0,4,1219,15,0,21,0,GOLD_III,63,2,602,19,0,21,0,GOLD_IV,27,3,811,11,0,31,0,GOLD_IV,33,3,1003,15,0,19,0,SILVER_II,51,3,815,48,0,61,0,SILVER_I,85,1,0,26,0,25,0,GOLD_III,20,3,780
379,0,346,0,PLATINUM_III,12,15,13070,349,0,342,0,GOLD_IV,59,14,12496,202,0,190,0,GOLD_II,65,13,10365,809,0,819,0,PLATINUM_IV,22,11,8135,75,0,70,0,GOLD_II,10,11,7491,109,0,102,0,GOLD_II,88,13,10298,163,0,191,0,GOLD_IV,0,9,5809,623,0,610,0,GOLD_I,27,13,10003,85,0,87,0,GOLD_III,9,12,9582,111,0,115,0,GOLD_III,53,10,6415
310,0,306,0,GOLD_III,45,14,12089,183,0,180,0,GOLD_IV,14,12,9221,232,0,234,0,GOLD_III,62,13,10071,208,0,210,0,GOLD_IV,71,12,8780,191,0,191,0,GOLD_II,47,10,7243,223,0,218,0,PLATINUM_IV,1,16,16428,122,0,103,0,PLATINUM_IV,1,12,9858,644,0,637,0,GOLD_II,0,13,10894,85,0,87,0,GOLD_III,9,13,10249,370,0,339,0,GOLD_III,13,12,8928
